image_path,text,category
F:\ai\ocr_recognition\dataset\train\images\en_1556.jpg,***CREDIT CARD VOUCHER *** Happy fast food DATE: 27/12/2020 TIME: 21:19:06 description Rate Amount Bucket mealx1 $25.5 $25.5 Extra tasty crispyx1 $6.0 $6.0 Subtotal: $31.50 Gratuity: $0.00 Total: $31.50 Signature: Customer Copy,其他
F:\ai\ocr_recognition\dataset\train\images\en_1557.jpg,***CREDIT CARD VOUCHER *** Happy fast food DATE: 20/11/2020 TIME: 19:23:20 description Bucket mealx1 Rate Dragon Twister combo $25.5 Amount $25.5 X1 $16.3 Subtotal: $16.3 Gratuity: $41.80 Total: $0.00 $41.80 Signature: Customer Copy,其他
F:\ai\ocr_recognition\dataset\train\images\en_1558.jpg,Happy fast food DATE: 29/06/2015 TIME: 11:14:54 description Extra tastycrispy x2 Rate Amount $6.0 Mini burger combo x1 $12.00 $15.3 $15.3 Subtotal: $27.30 Gratuity: $0.00 Total: $27.30 Signature: Customer Copy,餐饮 - 快餐
F:\ai\ocr_recognition\dataset\train\images\en_1559.jpg,*** CREDIT CARD VOUCHER *** Happy fast food 19/02/2018 DATE: 17:09:45 LE Rate Amount description Dragon Twister combo  $16.3 $16.3 X1 $16.7 $16.7 Hot wing combo x1 $33.00 Subtotal: $0.00 Gratuity: $33.00 Total: Signature: Customer Copy,其他
F:\ai\ocr_recognition\dataset\train\images\en_1560.jpg,*** CREDIT CARD VOUCHER *** Happy fast food DATE: 29/11/2018 TIME: 16:49:19 description Rate Amount Roasted chicken burger $15.5 $15.5 combo x1 Popcorn Chicken x1 $5.0 $5.0 $20.50 Subtotal: Gratuity: $O.00 Total: $20.50 Signature: Customer Copy,餐饮 - 快餐
F:\ai\ocr_recognition\dataset\train\images\en_1561.jpg,***CREDIT CARD VOUCHER*** Happy fast food DATE: 30/10/2018 E 19:27:49 Rate Amount description $23.3 $23.3 Kid'smeal x1 Roasted chicken burger $15.5 $15.5 combox1 $38.80 Subtotal: $0.00 Gratuity: $38.80 Total: Signature: Customer Copy,餐饮 - 快餐
F:\ai\ocr_recognition\dataset\train\images\en_1562.jpg,***CREDIT CARD VOUCHER*** Happy fast food DATE: 14/04/2018 TIME: 10:17:49 description Mexican Twister combo Rate Amount X1 $16.5 Kid'smealx1 $16.5 $23.3 $23.3 Subtotal: $39.80 Gratuity: $0.00 Total: $39.80 Signature: Customer Copy,其他
F:\ai\ocr_recognition\dataset\train\images\en_1563.jpg,Happy fast food DATE: 16/07/2014 TIME: 12:49:19 Rate Amount description $6.0 $6.0 Extra tasty crispy x1 New Orleansroast $6.0 $6.0 wings x1 $12.00 Subtotal: $0.00 Gratuity: $12.00 Total: Signature: Customer Copy,其他
F:\ai\ocr_recognition\dataset\train\images\en_1564.jpg,**CREDIT CARD VOUCHER*** Happy fast food DATE: 14/08/2016 TIME: 17:31:49 description Rate Amount Extra tastycrispy x1 $6.0 $6.0 Original Recipe x1 $5.3 $5.3 Popcorn Chicken x1 $5.0 $5.0 Subtotal: $16.30 Gratuity: $O.00 Total: $16.30 Signature: Customer Copy,其他
F:\ai\ocr_recognition\dataset\train\images\en_1565.jpg,Happy fast food DATE: 05/02/2014 TIME: 07:41:25 Rate description Amount $23.3 Kid's meal x1 $23.3 $5.0 Popcorn Chicken x1 $5.0 Subtotal: $28.30 Gratuity: $0.00 Total: $28.30 Signature: Customer Copy,其他
F:\ai\ocr_recognition\dataset\train\images\en_1566.jpg,***CREDIT CARDVOUCHER Happy fast food DATE: 28/04/2018 TIME: 13:48:39 description Rate Amount Popcorn Chicken x1 $5.0 $5.0 Mexican Twister combo $16.5 $16.5 X1 Subtotal: $21.50 Gratuity: $0.00 Total: $21.50 Signature: CustomerCopy,其他
F:\ai\ocr_recognition\dataset\train\images\en_1567.jpg,Happy fast food DATE: 15/05/2014 TIME: 18:48:11 description Rate Amount Dragon Twister combo x2 $16.3 $32.6 Mini burgercombo x1 $15.3 $15.3 Subtotal: $47.9 Gratuity: $0.00 Total: $47.9 Signature: Customer Copy,其他
F:\ai\ocr_recognition\dataset\train\images\en_1568.jpg,*** CREDIT CARD VOUCHER *** Happy fast food DATE: 29/04/2017 TIME: 06:07:17 description Rate Amount Bucket meal x1 $25.5 $25.5 Popcorn Chickenx1 $5.0 $5.0 Subtotal: $30.50 Gratuity: $0.00 Total: $30.50 Signature: Customer Copy,其他
F:\ai\ocr_recognition\dataset\train\images\en_1569.jpg,***CREDIT CARD VOUCHER *** Happy fast food DATE: 31/10/2018 TIME: 16:34:49 description Extra tasty crispyx2 Rate Amount $6.0 Mexican Twister combo $12.0 $16.5 X1 $16.5 Subtotal: $28.50 Gratuity: $0.00 Total: $28.50 Signature: Customer Copy,其他
F:\ai\ocr_recognition\dataset\train\images\en_1570.jpg,***CREDIT CARD VOUCHER *** Happy fast food Address: 495 Edward Road DATE: 21/06/2020 TIME: 15:24:20 description Rate Amount Bucketmealxi $25.5 $25.5 Subtotal: $25.50 Gratuity: $0.00 Total: $25.50 Signature: Customer Copy,其他
F:\ai\ocr_recognition\dataset\train\images\en_1571.jpg,Happy fast food DATE: 29/04/2014 TIME: 09:48:11 description Rate Amount Dragon Twister combo xx $16.3 $16.3 Miniburger combo x1 $15.3 $15.3 Subtotal: $31.60 Gratuity: $0.00 Total: $31.60 Signature: Customer Copy,其他
F:\ai\ocr_recognition\dataset\train\images\en_1572.jpg,*CREDIT CARD VOUCHER** Happy fast food DATE: 29/08/2016 E 16:01:44 description Popcorn Chicken x2 Mexican Twister combo Rate $5.0 Amount X1 $10.00 $16.5 $16.5 Subtotal: Gratuity: $26.50 Total: $0.00 $26.50 Signature: Customer Copy,其他
F:\ai\ocr_recognition\dataset\train\images\en_1573.jpg,***CREDIT CARD VOUCHER*** Happy fast food DATE: 13/10/2019 TIME: 12:57:49 description Rate Amount Dragon Twister combo $16.3 $16.3 X1 Hotwingcombox1 $16.7 $16.7 Subtotal: $33.00 Gratuity: $0.00 Total: $33.00 Signature: Customer Copy,其他
F:\ai\ocr_recognition\dataset\train\images\en_1574.jpg,Happy fast food DATE: 31/04/2016 TIME: 19:14:44 description Rate Amount MexicanTwister combo S16.5 $16.5 X1 Subtotal: $16.50 Gratuity: $0.00 Total: $16.50 Signature: Customer Copy,其他
F:\ai\ocr_recognition\dataset\train\images\en_1575.jpg,***CREDIT CARD VOUCHER *** Happy fast food DATE: 21/09/2019 E 09:57:49 description Mini burger combo x1 Rate Amount $15.3 $15.3 Subtotal: $15.30 Gratuity: $0.00 Total: $15.30 Signature: Customer Copy,餐饮 - 快餐
F:\ai\ocr_recognition\dataset\train\images\en_1576.jpg,***CREDIT CARD VOUCHER*** Happy fast food DATE: 16/12/2015 21:14:54 description Rate Amount Extra tastycrispyx1 $6.0 $6.0 PopcornChicken x1 $5.0 $5.0 Mini burgercombox1 $15.3 $15.3 Subtotal: $26.30 Gratuity: $0.00 Total: $26.30 Signature: Customer Copy,其他
F:\ai\ocr_recognition\dataset\train\images\en_1577.jpg,DATE: 17/06/2019 TIME: 14:34:19 description Rate Amount Mexican Twister combo $16.5 $16.5 X1 Hot wing combo x1 $16.7 $16.7 Subtotal: $33.20 Gratuity: $0.00 Total: $33.20 Signature: Customer Copy,其他
F:\ai\ocr_recognition\dataset\train\images\en_1578.jpg,Happy fast food DATE: 03/10/2018 TIME: 13:48:48 description Rate Amount Mexican Twister combo $16.5 $16.5 X1 New Orleans roast $6.3 wings x1 $6.3 Subtotal: $22.80 Gratuity: $0.00 Total: $22.80 Signature: Customer Copy,其他
F:\ai\ocr_recognition\dataset\train\images\en_1579.jpg,***CREDIT CARD VOUCHER*** Happy fast food DATE: 14/10/2015 20:43:34 description Rate Kid'smeal x1 Amount $23.3 Popcom Chicken xl $23.3 $5.0 $5.0 Mini burger combo xa $15.3 $15.3 Subtotal: $43.60 Gratuity: $0.00 Total: $43.60 Signature: Customer Copy,餐饮 - 快餐
F:\ai\ocr_recognition\dataset\train\images\en_1580.jpg,Happy fast food DATE: 15/04/2016 TIME: 19:46:49 description Rate Kid'smeal x1 Amount $23.3 $23.3 Subtotal: $23.30 Gratuity: $0.00 Total: $23.30 Signature: Customer Copy,其他
F:\ai\ocr_recognition\dataset\train\images\en_1581.jpg,**CREDITCARD VOUCHER** Happy fast food DATE: 17/09/2017 TIME: 13:54:17 deseription Rate Amount Popcorn Chickenxi $5.0 $5.0 $15.3 Miniburgercombox1 $15.3 $20.30 Subtotal: $O.00 Gratuity: $20.30 Total: Signature: Customer Copy,其他
F:\ai\ocr_recognition\dataset\train\images\en_1582.jpg,Happy fast food DATE: 14/03/2014 E 14:20:11 description Bucket meal xa Rate Amount S25-5 $25.5 Original Recipe x2 $5.3 $10.6 Subtotal: $36.10 Gratuity: $0.00 Total: $36.10 Signature: Customer Copy,其他
F:\ai\ocr_recognition\dataset\train\images\en_1583.jpg,Happy fast food DATE: 08/04/2019 TIME: 19:19:49 description Rate Amount Original Recipex1 $5.3 $5.3 Zinger burger combo x1 $15.7 $15.7 Subtotal: $21.00 Gratuity: $0.00 Total: $21.00 Signature: Customer Copy,餐饮 - 快餐
F:\ai\ocr_recognition\dataset\train\images\en_1584.jpg,"My StoryM Bikinis,Swimwear& Beachwear DaytonG Beach,Florida REG#76TRN#2809 CSHR#683610 Street#74 28/01/2022 10:41PM QTR Description Amount racing suits $21 bandeaukini $25 TOTAL: $46 ********THANK YOU*******",购物 - 衣物
F:\ai\ocr_recognition\dataset\train\images\en_1585.jpg,"My StoryH Bikinis,Swimwear & Beachwear Daytona Beach,Florida REG#76TRN#2809 CSHR#683610 Street#74 24/03/2022 09:41PM QTR Description Amount drag suits $21 S10 jammer TOTAL: S31 ********THANK YOU*******",购物 - 衣物
F:\ai\ocr_recognition\dataset\train\images\en_1586.jpg,"My StoryM Bikinis,Swimwear & Beachwear Daytona Beach,Florida REG#76TRN#2809 CSHR#683610 Street#74 15/06/2018 11:45PM Description Amount QTR $21 racing suits bandeaukini $25 TOTAL: $46 ********THANK YOU******收",购物 - 衣物
F:\ai\ocr_recognition\dataset\train\images\en_1587.jpg,"My Storyh Bikinis,Swimwear&Beachwear Daytona Beach,Florida REG#76 TRN#2809 CSHR#683610 Street#74 24/03/2022 13:58PM QTR Description Amount $16 pants-cover up tunic-cover up $16 1 TOTAL: $32 ********THANK YOU*******",购物 - 衣物
F:\ai\ocr_recognition\dataset\train\images\en_1588.jpg,"My StoryM Bikinis,Swimwear &Beachwear Daytona Beach,Florida REG#76 TRN#2809 CSHR#683610 Street#74 21/03/2022 10:48PM QTR Description Amount microkini $25 3 swim briefs $30 TOTAL: $55 ********THANK YOU*******",购物 - 衣物
F:\ai\ocr_recognition\dataset\train\images\en_1589.jpg,"My Story Bikinis,Swimwear & Beachwear Daytona Beach,Florida REG#76TRN#2809 CSHR#683610 Street#74 14/03/2022 11:41PM Amount OTR Description $21 rush guard $20 2 jammer $25 1 one-piece S66 TOTAL: ********THANK YOU*******",其他
F:\ai\ocr_recognition\dataset\train\images\en_1590.jpg,"My Story Bikinis,Swimwear& Beachwear Daytona Beach,Florida REG#76TRN#2809 CSHR#683610 Street#74 14:23PM 24/03/2022 Amount QTR Description $10 jammer 1 $16 1 tunic-cover up $26 TOTAL: YOU******* ********THANK",购物 - 衣物
F:\ai\ocr_recognition\dataset\train\images\en_1591.jpg,"My Story Bikinis,Swimwear&Beachwear Daytona Beach,Florida REG#76TRN#2809 CSHR#683610 Street#74 24/03/2022 09:41PM QTR Description Amount racing suits $21 monokini $25 TOTAL: $46 ********THANK YOU*******",购物 - 衣物
F:\ai\ocr_recognition\dataset\train\images\en_1592.jpg,"My StoryM Bikinis,Swimwear&Beachwear Daytona Beach,Florida REG#76TRN#2809 CSHR#683610 Street#74 11:42PM 12/02/2022 Amount QTR Description $25 microkini $10 fundoshi $35 TOTAL: YOU******* ********THANK",购物 - 衣物
F:\ai\ocr_recognition\dataset\train\images\en_1593.jpg,"My StoryM Bikinis.Swimwear& Beachwear Daytona Beach,Florida REG#76 TRN#2809 CSHR#683610 Street#74 01/03/2022 10:13PM OTR Description Amount 1 pants-cover up $16 2 stirtini $50 TOTAL: $66 YO*******",购物 - 衣物
F:\ai\ocr_recognition\dataset\train\images\en_1594.jpg,"My StoryM Bikinis,Swimwear& Beachwear Daytona Beach,Florida REG#76 TRN#2809 CSHR#683610 Street#74 29/03/2022 11:40PM QTR Description Amount microkini $25 3 swim briefs $30 TOTAL: $55 ********THANK YOU*******",购物 - 衣物
F:\ai\ocr_recognition\dataset\train\images\en_1595.jpg,"My StoryM Bikinis,Swimwear& Beachwear Daytona Beach,Florida REG#76TRN#2809 CSHR#683610 Street#74 27/02/2022 09:18PM QTR Description Amount rush guard $21 1 tankini $25 1 TOTAL: $46 ********THANK YOU*******",其他
F:\ai\ocr_recognition\dataset\train\images\en_1596.jpg,"Bikinis,Swimwear&Beachwear Daytona Beach,Florida REG#76TRN#2809 CSHR#683610Street#74 10:40PM 28/03/2022 Amount Description QTR $16 pants-cover up $10 fundoshi $26 TOTAL: YOU******* ********THANK",购物 - 衣物
F:\ai\ocr_recognition\dataset\train\images\en_1597.jpg,"My Story Bikinis,Swimwear&Beachwear Daytona Beach,Florida REG#76 TRN#2809 CSHR#683610 Street#74 24/03/2022 09:41PM QTR Description Amount $21 racing suits $10 jammer TOTAL: $31 ********THANK YOU*******",购物 - 衣物
F:\ai\ocr_recognition\dataset\train\images\en_1598.jpg,"My StoryPa Blkinls,Swlmwear & Beachwear Daytona Beach,Florlda REG#76 TRN#2809 CSHR#683610 Street#74 10:49PM 28/03/2022 Amount QTR Deseription $16 pants-cover up $25 stirtint $41 TOTAL: YOU本新东市市 **THANK",购物 - 衣物
F:\ai\ocr_recognition\dataset\train\images\en_1599.jpg,"My Storya Bikinis,Swimwear&Beachwear Daytona Beach,Florida REG#76TRN#2809 CSHR#683610 Street#74 06/03/2022 13:15PM QTR Description Amount 2 pants-cover up $32 2 burqini $50 TOTAL: $82 ********THANK YO*******",购物 - 衣物
F:\ai\ocr_recognition\dataset\train\images\en_1600.jpg,JOE'S KANSAS CITY BAR-B-QUE 3002w.47th Avenue 03/28/2022 11:44PM Order Type: DINE IN $23.00 Bal lantine's Gold sed x1 x1 $11.00 Ballantine's Finst x1 $15.00 Macallan $49.00 Total We appreciate your business. Have a nice day!,其他
F:\ai\ocr_recognition\dataset\train\images\en_1601.jpg,JOE'SKANSAS CITY BAR-B-QUE 3002w.47thAvenue 03/05/2022 8:46PM Order Type: DINE IN $25.00 Ten High x1 Four Roses ×1 $23.00 seagvam's7 Crown ×1 $16.00 Chivas Regal ×1 $32.00 Total $96.00 We appreciate your business. Have a nice day!,其他
F:\ai\ocr_recognition\dataset\train\images\en_1602.jpg,3002w.47thAvenue 03/28/2022 08:14PM Order Type: DINE IN Chivas Regal Royal Salute x1 $34.00 x1 $29.00 Maker's Mark ×1 $16.00 seagvam's 7 Crown Total $79.00 We appreciate your business. Have a nice day!,其他
F:\ai\ocr_recognition\dataset\train\images\en_1603.jpg,3002w.47thAvenue 03/05/2022 1:58PM Order Type:DINE IN Logan's x1$24.00 Johnnie Walker BlackLable x1 $23.00 Old Parr x1 $34.00 x1 $32.00 Chivas Regal Total $113.00 Have a nice day!,其他
F:\ai\ocr_recognition\dataset\train\images\en_1604.jpg,3002w.47thAvenue 03/21/2022 11:03PM Order Type: DINE IN Glen Livet $16.00 ×1 Macallan $15.00 ×1 $11.00 Ballantine's Finst x1 Total $42.00 We appreciate your business Have a nice day!,其他
F:\ai\ocr_recognition\dataset\train\images\en_1605.jpg,3002w.47th Avenue 03/28/2022 08:56PM Order Type: DINE IN $15.00 Macallan ×1 $23.00 ×1 Argrli $8.00 ×1 White Horse $46.00 Total We appreciate your business. Have a nice day！,其他
F:\ai\ocr_recognition\dataset\train\images\en_1606.jpg,3002w.47th Avenue 03/25/2022 10:19PM Order Type:DINE IN x1 $20.00 Cutty Sart x1 $27.00 Haig Dimple Grant's $18.00 ×1 Total $65.00 We appreciate your business. Have a nice day!,其他
F:\ai\ocr_recognition\dataset\train\images\en_1607.jpg,3002w.47thAvenue 03/28/2022 11:26PM Order Type: DINE IN High Land Park ×1 $21.00 Johnnie Walker Red Lable x1 $12.00 Haig Dimple ×1 $27.00 Total $60.00 We appreciate your business. Have a nice day!,其他
F:\ai\ocr_recognition\dataset\train\images\en_1608.jpg,3002w.47thAvenue 03/27/2022 11:16PM Order Type: DINE IN $16.00 Spring Bank x1 $13.00 Be11's x1 $20.00 x1 Cutty Sart Total $49.00 We appreciate your business. Have a nice day!,其他
F:\ai\ocr_recognition\dataset\train\images\en_1609.jpg,3002 w.47th Avenue 03/05/2022 1:23PM Order Type: DINE IN Glenfiddich ×1 $18.00 Tomatin x1 $21.00 Johnnie Walker Red Lable x1 $12.00 JandB x1 $18.00 $69.00 Total We appreciate your business. Have a nice day!,其他
F:\ai\ocr_recognition\dataset\train\images\en_1610.jpg,JOE'S KANSAS CITY BAR-B-QUE 3002w.47th Avenue 03/28/2022 06:42PM Order Type: DINE IN Glenfiddich ×1 $18.00 Old Grand Dad ×1 $15.00 Ballantine's Finst ×1 $11.00 Total $44.00 We appreciate your business. Have a nice day!,其他
F:\ai\ocr_recognition\dataset\train\images\en_1611.jpg,3002w.47thAvenue 03/28/2022 09:42PM Order Type:DINE IN $17.00 Stratbconon X1 $34.00 Old Parr x1 x1 $21.00 Jack Danie Total $72.00 We appreciate your business. Have a nice day!,其他
F:\ai\ocr_recognition\dataset\train\images\en_1612.jpg,3002w.47thAvenue 03/14/2022 10:52PM Order Type: DINE IN Ballantine's 17 Years Old x1 $31.00 Chivas Regal $32.00 x1 Maker's Mark $29.00 ×1 Chivas Regal ×1 $32.00 Total $124.00 We appreciate your business. Have a nice day!,其他
F:\ai\ocr_recognition\dataset\train\images\en_1613.jpg,3002w.47thAvenue 03/30/2022 06:23PM Order Type:DINE IN JandB ×1 $18.00 Total $18.00 We appreciate your business. Have a nice day!,其他
F:\ai\ocr_recognition\dataset\train\images\en_1614.jpg,JOE'S KANSAS CITY BAR-B-QUE 3002w.47thAvenue 03/27/2022 11:31PM Order Type: DINE IN x1 $24.00 Logan's x1 $21.00 Vat69 x1 $20.00 Cutty Sart $65.00 Total We appreciate your business Have a nice day!,其他
F:\ai\ocr_recognition\dataset\train\images\en_1615.jpg,JOE'S KANSAS CITY BAR-B-QUE 3002 w.47th Avenue 03/29/2022 09:16PM Order Type: DINE IN Haig Dimple x1$27.00 Ballantine's 17 Years Old x1$31.00 Jand B X1$18.00 Total $76.00 We appreciate your business. Have a nice day!,其他
F:\ai\ocr_recognition\dataset\train\images\en_1616.jpg,See back of receipt for your chance to win $1000 Nostalgic soup shiop 03/26/2022 13:41 Sea Cucumber Soup 1$14.6 Hot& Sour Soup 1$8.4 Lake Beef Soup 1$16.2 Total:$39.2 NETWORKID.0069APPR CODE841303 Debit AIDA0000000042203 TCOFCD8A7B70ABFAFE Pin Verified TERMINALS SC012031,餐饮 - 西餐
F:\ai\ocr_recognition\dataset\train\images\en_1617.jpg,to win $1000 Nostalgic soup shop 03/29/2022 19:46 Mustard Green Salted Egg 1 $21.3 Soup Combination Won Ton Soup 1$13.2 Total:$34.5 TC OFCD8A7B70ABFAFE Pin Verified TERMINALS SC012031,餐饮 - 西餐
F:\ai\ocr_recognition\dataset\train\images\en_1618.jpg,towin$1000 CORINTH MS38834 03/30/2022 11:03 French Style Seafood Soup 1$10.5 French StyleVegetable Soup 1$7.7 Combination Won Ton Soup 1$13.2 Mustard Green Salted Egg 1$21.3 Soup Roast Duck Salt Egg 1$15.1 Lake Beef Soup 1S12.2 Fish Soup 1$13.7 1$14.6 Sea Cucumber Soup Steam Tofu Soup 1812.7 Congee Pike Maw With Roast 1$14.1 Duck Chicken Shark's Fin Soup 1$13.5 1$16.2 Bamboo Shark Fin Soup Corn with Dry Scallops Soup 1$12.3 Bamboo Seafood Soup 1$12.2 Corm & Chicken Soup 1S14.6 Total:$203.9 Debit TC OFCD8A7B70ABFAFE Pin Veriffed TERMINALS SC012031,餐饮 - 西餐
F:\ai\ocr_recognition\dataset\train\images\en_1619.jpg,to win $1000 Nostalgic soup shop 03/31/2022 20:31 1$7.7 French Style Vegetable Soup Total:$7.7 NETWORKID.0069APPR CODE841303 Debit AIDA0000000042203 TCOFCD8A7B70ABFAFE Pin Verified TERMINALS SC012031,餐饮 - 西餐
F:\ai\ocr_recognition\dataset\train\images\en_1620.jpg,See back of receipt for your chance to win $1000 Nostalgic soup shop 03/29/2022 20:23 1S12.2 Lake Beef Soup 1S13.7 Fish Soup Total:$25.9 Debit TCOFCD8A7B70ABFAFE Pin Verified TERMINALS SC012031,餐饮 - 西餐
F:\ai\ocr_recognition\dataset\train\images\en_1621.jpg,See back of receiptfor your chance to win $1000 Nostalgic soup shop 03/27/2022 18:58 Chicken Shark's Fin Soup 1$13.5 Fish Soup 1$13.7 Lake Beef Soup 1$16.2 Total:$43.4 NETWORK ID.0069APPR CODE 841303 Debit TCOFCD8A7B70ABFAFE Pin Verified TERMINALS SC012031,餐饮 - 西餐
F:\ai\ocr_recognition\dataset\train\images\en_1622.jpg,to win $1000 Nostalgic soup shop 03/29/2022 19:23 French Style Vegetable Soup 1$7.7 Combination Won Ton Soup 1S13.2 Total:$20.9 NETWORKID.0069APPR CODE841303 Debit AID A0000000042203 TCOFCD8A7B70ABFAFE Pin Verified TERMINALS SC012031,餐饮 - 西餐
F:\ai\ocr_recognition\dataset\train\images\en_1623.jpg,towin $1000 03/30/2022 11:55 1$7.7 1$13.2 Mustard Green Salted Egg 1$21.3 Soup Roast Duck Salt Egg 1$15.1 Lake Beef Soup 1$12.2 Fish Soup 1$13.7 1$14.6 Sea Cucumber Soup Steam Tofu Soup 1S12.7 Congee Pike Maw With Roast 1S14.1 Duck 1$13.5 Chicken Shark's Fin Soup 1S16.2 Bamboo Shark Fin Soup 1$12.3 Corm with Dry Scallops Soup 1S12.2 Bamboo Seafood Soup 1S14.6 Corn & Chicken Soup 1S8.4 Hot& Sour Soup Total:$201.8 Debit Pin Verified TERMINALS SC012031,餐饮 - 西餐
F:\ai\ocr_recognition\dataset\train\images\en_1624.jpg,See back of receipt for your chance to win $1000 Nostalgic soup shop 03/30/2022 20:01 Congee Pike Maw With Roast 1S14.1 Duck Steam Tofu Soup 1S12.7 Total:$26.8 NETWORKID.0069APPR C0DE 841303 Debit TCOFCD8A7B70ABFAFE Pin Verified TERMINALSSC012031,餐饮 - 西餐
F:\ai\ocr_recognition\dataset\train\images\en_1625.jpg,See back of receipt for your chance to win $1000 Nostalgic soup shop CORINTH MS 38834 03/31/202220:36 Mustard Green Salted Egg 1$21.3 Soup Total:$21.3 NETWORK ID.0069APPR C0DE 841303 Debit AID A0000000042203 TC OFCD8A7B70ABFAFE Pin Verified TERMINALS SC012031,餐饮 - 西餐
F:\ai\ocr_recognition\dataset\train\images\en_1626.jpg,to win $1000 Nostalgic soup shop 20:12 03/29/2022 I$12.2 Lake Beef Soup I S15.1 Roast Duck Salt Egg Total:$27.3 Debit AID A0000000042203 TCOFCD8A7B70ABFAFE Pin Verified TERMINALS SC012031,餐饮 - 西餐
F:\ai\ocr_recognition\dataset\train\images\en_1627.jpg,to win $1000 Nostalgic soup shop 03/27/2022 18:14 1$12.2 Bamboo Seafood Soup 1$13.7 Fish Soup Congee Pike Maw With Roast 1S14.1 Duck Totai:$40.0 TC OFCD8A7B70ABFAFE Pin Verified TERMINALS SC012031,餐饮 - 西餐
F:\ai\ocr_recognition\dataset\train\images\en_1628.jpg,to win $1000 Nostalgic soup shop 03/30/2022 20:16 Congee Pike Maw With Roast 1S14.1 Duck 1 $16.2 Bamboo Shark Fin Soup Total:$30.3 NETWORK ID.0069APPR CODE841303 Debit TCOFCD8A7B70ABFAFE Pin Verified TERMINALS SC012031,餐饮 - 西餐
F:\ai\ocr_recognition\dataset\train\images\en_1629.jpg,to win $1000 CORINTHMS38834 03/31/2022 Combination Won Ton Soup 13:09 1$13.2 Mustard Green Salted Egg Soup 1$21.3 Roast Dutk Salt Egs Lake Beef Soup 1$12.2 Fish Soup IS13.7 Sea Cucumber Soup 1S14.6 Steam Tofu Soup 1$12.7 Congee Pike Maw With Roast 1$14.1 Duck Chicken Shark's Fin Soup 1$13.5 Bamboo Shark Fin Soup 1$16.2 Corn with Dry Scallops Soup 1$12.3 Bamboo Seafood Soup 1$12.2 Corn & Chicken Soup 1$14.6 Hot& Sour Soup 1S8.4 French Style Seafood Soup 1S10.5 Total:$204.6 Debit TC OFCD8A7B70ABFAFE Pin Verified TERMINALS SO012031,餐饮 - 西餐
F:\ai\ocr_recognition\dataset\train\images\en_1630.jpg,to win $1000 Nostalgic soup shop CORINTH MS 38834 03/31/2022 20:42 Roast Duck Salt Egg 1$15.1 Total:$15.1 NETWORK ID.0069 APPR CODE 841303 Debit TC OFCD8A7B70ABFAFE Pin Verified TERMINALS SC012031,餐饮 - 西餐
F:\ai\ocr_recognition\dataset\train\images\en_1631.jpg,See back of receipt for your chance to win $1000 Nostalgic soup shop 03/29/2022 20:41 Sea Cucumber Soup 1$14.6 Steam Tofu Soup 1 $12.7 Total:$27.3 Debit AID A0000000042203 TCOFCD8A7B70ABFAFE Pin Verified TERMINALS SC012031,餐饮 - 西餐
F:\ai\ocr_recognition\dataset\train\images\en_1632.jpg,See back of receipt for your chance to win $1000 Nostalgic soup shop 03/29/2022 19:52 Mustard Green Salted Egg 1$21.3 Soup Roast Duck Salt Egg 1$15.1 Total:$36.4 Debit AID A0000000042203 TC OFCD8A7B70ABFAFE Pin Verified TERMINALS SC012031,餐饮 - 西餐
F:\ai\ocr_recognition\dataset\train\images\en_1633.jpg,to win $1000 Nostalgic soup shop 03/22/2022 13:46 Congee Pike Maw With Roast Duck 1 $14.1 Chicken Shark's Fin Soup 1S13.5 Bamboo Shark Fin Soup 1 S16.2 Total:$43.8 NETWORK ID.0069 APPR C0DE841303 Debit TC OFCD8A7B70ABFAFE Pin Verified TERMINALS SC012031,餐饮 - 西餐
F:\ai\ocr_recognition\dataset\train\images\en_1634.jpg,to win $1000 Nostalgic soup shop 03/28/2022 18:25 Bamboo Seafood Soup 1$12.2 French Style Vegetable Soup 1$7.7 Roast Duck Salt Egg 1$15.1 Total:$35.0 NETWORKID.0069APPR CODE841303 Debit TCOFCD8A7B70ABFAFE Pin Verified TERMINALSSC012031,餐饮 - 西餐
